时间,IBI,SDNN
2025-08-26 13:48:49.515,870.00,38.00
2025-08-26 13:48:50.130,830.00,39.59
2025-08-26 13:48:51.136,840.00,41.14
2025-08-26 13:48:51.790,810.00,42.68
2025-08-26 13:48:52.664,780.00,44.10
2025-08-26 13:48:53.408,770.00,45.62
2025-08-26 13:48:54.019,770.00,45.13
2025-08-26 13:48:55.026,750.00,44.96
2025-08-26 13:48:55.595,780.00,44.79
2025-08-26 13:48:56.645,780.00,44.64
2025-08-26 13:48:57.258,870.00,44.67
2025-08-26 13:48:57.918,850.00,44.70
2025-08-26 13:48:58.878,850.00,44.70
2025-08-26 13:48:59.839,880.00,44.70
2025-08-26 13:49:00.757,850.00,44.31
2025-08-26 13:49:02.114,810.00,43.67
2025-08-26 13:49:02.378,770.00,43.11
2025-08-26 13:49:03.080,770.00,42.58
2025-08-26 13:49:03.780,760.00,42.15
2025-08-26 13:49:04.700,770.00,41.76
2025-08-26 13:49:05.398,790.00,41.25
2025-08-26 13:49:06.012,830.00,41.66
2025-08-26 13:49:06.973,880.00,41.88
2025-08-26 13:49:07.979,880.00,42.21
2025-08-26 13:49:08.853,850.00,42.47
2025-08-26 13:49:09.552,820.00,42.50
2025-08-26 13:49:11.891,630.00,43.90
2025-08-26 13:49:12.748,740.00,45.36
2025-08-26 13:49:13.448,691.00,46.84
2025-08-26 13:49:14.452,749.00,48.38
2025-08-26 13:49:15.111,760.00,50.05
2025-08-26 13:49:15.767,810.00,51.66
2025-08-26 13:49:16.687,810.00,53.27
2025-08-26 13:49:17.650,840.00,54.84
2025-08-26 13:49:18.261,790.00,56.38
2025-08-26 13:49:18.963,800.00,57.96
2025-08-26 13:49:19.883,780.00,59.52
2025-08-26 13:49:20.539,750.00,60.76
2025-08-26 13:49:21.586,740.00,61.53
2025-08-26 13:49:21.891,750.00,62.09
2025-08-26 13:49:22.853,780.00,62.63
2025-08-26 13:49:23.818,760.00,60.79
2025-08-26 13:49:24.166,840.00,59.06
2025-08-26 13:49:25.044,820.00,56.80
